team,barttorvik_adj_em,season
Houston,37.34478656727285,2025
Duke,38.55388559785365,2025
Auburn,34.70886302497584,2025
Florida,33.60566805515032,2025
Alabama,31.115193612243218,2025
Tennessee,28.280472493947002,2025
Texas Tech,28.486341331033245,2025
Gonzaga,28.092559634973725,2025
Maryland,26.530450961073313,2025
Arizona,27.512011003538674,2025
Iowa St.,26.00265021879264,2025
Wisconsin,26.351666312072965,2025
Michigan St.,24.93194097998287,2025
BYU,26.57776286048704,2025
Purdue,26.227710689172824,2025
St. John's,22.922586765495183,2025
Kentucky,24.933413059857614,2025
UCLA,23.60486647483856,2025
Illinois,24.022731489301734,2025
Missouri,24.677533302582646,2025
Kansas,22.31642106667215,2025
Michigan,21.77107796194774,2025
Texas A&M,21.821211097928725,2025
Louisville,22.035458880434177,2025
Mississippi,22.220091041344375,2025
Clemson,21.764508161627518,2025
Saint Mary's,21.178313593198297,2025
Oregon,20.240683535603438,2025
Baylor,21.002026556507317,2025
Marquette,19.436236375950998,2025
Creighton,19.721380357716484,2025
VCU,19.280494165987065,2025
North Carolina,19.486713080396214,2025
Georgia,18.76241337082662,2025
Mississippi St.,19.19134298173816,2025
Connecticut,19.556942084958223,2025
West Virginia,17.657648640209118,2025
Arkansas,18.206883656429426,2025
Colorado St.,18.409228737620495,2025
Xavier,17.87040939679558,2025
Ohio St.,17.836625011730774,2025
New Mexico,16.886533805092967,2025
Vanderbilt,17.46665199410991,2025
Cincinnati,16.258355102443716,2025
Texas,16.414797474369152,2025
Santa Clara,16.293217801671005,2025
Northwestern,15.747508221698922,2025
Boise St.,15.873772712313354,2025
UC San Diego,15.420233699534933,2025
Indiana,15.409201992390663,2025
Oklahoma,15.908304439891467,2025
Drake,15.364505531719942,2025
Villanova,16.133756466644968,2025
Utah St.,15.854587356541288,2025
SMU,15.100297815964296,2025
USC,15.091938672325952,2025
Nebraska,14.574253204170446,2025
McNeese St.,14.16044372382133,2025
Kansas St.,13.209803339490591,2025
San Diego St.,13.075768872436754,2025
Penn St.,13.581809234709652,2025
Liberty,13.01728034673296,2025
Memphis,12.816828362127751,2025
Iowa,13.444345334471876,2025
San Francisco,12.418334606596162,2025
Rutgers,12.466331073741884,2025
Arizona St.,11.987746961924842,2025
Utah,11.885285421583362,2025
UCF,12.015326100270585,2025
North Texas,10.849684707329388,2025
Wake Forest,10.313963088213967,2025
Pittsburgh,10.861948979538198,2025
George Mason,10.036081393648445,2025
TCU,9.962389587194338,2025
South Carolina,10.302287954072966,2025
Stanford,10.008834598785853,2025
Butler,10.282606472982778,2025
Yale,9.888045988957941,2025
Dayton,9.54629994133576,2025
LSU,8.868353411914114,2025
High Point,9.552243365639569,2025
Colorado,8.763543909797562,2025
Saint Joseph's,8.780131885854672,2025
Minnesota,8.767189023264592,2025
UC Irvine,8.413300053388681,2025
Bradley,8.637767352304493,2025
Oklahoma St.,8.322870830163112,2025
Arkansas St.,8.299787555074161,2025
Nevada,8.024354126836911,2025
Grand Canyon,7.705536039733232,2025
Oregon St.,7.876820483952315,2025
UNLV,7.234189438718701,2025
Loyola Chicago,7.167708550789101,2025
UAB,7.523960987123559,2025
Florida St.,6.832916811045806,2025
Georgetown,6.500887281371504,2025
Virginia,6.620193088549854,2025
Troy,6.268617786205439,2025
St. Bonaventure,6.214415748314394,2025
Akron,6.606010771292816,2025
Notre Dame,6.28674573585927,2025
Georgia Tech,5.944943362804409,2025
Washington St.,6.184527481688747,2025
Northern Iowa,5.709166684148542,2025
New Mexico St.,5.47725324676027,2025
Lipscomb,5.6716962629197525,2025
Providence,5.677671364454326,2025
UNC Wilmington,5.673954563838777,2025
Syracuse,5.423645288367695,2025
Washington,5.248621368150623,2025
St. Thomas,5.161638174551399,2025
Kent St.,4.791189073668917,2025
Utah Valley,4.712701849282951,2025
DePaul,4.650556650166962,2025
Florida Atlantic,4.797050369328929,2025
N.C. State,4.578983163554355,2025
Northern Colorado,4.709820881591668,2025
Middle Tennessee,4.391558551315882,2025
Chattanooga,4.627656298452564,2025
George Washington,3.989624502161476,2025
Illinois St.,4.170884970277484,2025
Saint Louis,4.010293839325755,2025
North Dakota St.,4.1863219399706395,2025
Jacksonville St.,3.850332744080106,2025
Belmont,3.9351766398111323,2025
North Alabama,3.8856930588031133,2025
California,3.8389912886970023,2025
Cornell,3.866887408473275,2025
Kennesaw St.,3.4671581463563825,2025
South Alabama,3.304258042253423,2025
Duquesne,3.1963700400277304,2025
Nebraska Omaha,3.0175871694883227,2025
South Dakota St.,2.9046469582294208,2025
Montana,2.851158948560709,2025
Louisiana Tech,2.5210094504573846,2025
Furman,2.4136248084481196,2025
Wichita St.,2.2261300331998797,2025
Texas A&M Corpus Chris,2.1681907847599007,2025
Robert Morris,2.1380708221383316,2025
Wofford,2.030147453611079,2025
Cal St. Northridge,1.8893046903565676,2025
Seattle,1.7180460158396471,2025
Miami OH,1.705101052796806,2025
Davidson,1.5958298728246518,2025
Samford,1.6060317756212754,2025
Tulane,1.443380594602658,2025
UTEP,1.4112552568730905,2025
Virginia Tech,0.9667017689142767,2025
Loyola Marymount,0.7438042655709012,2025
Nicholls St.,0.6595081576701745,2025
Murray St.,0.6221240933411281,2025
Lamar,0.5708545706207389,2025
UC Santa Barbara,0.5094612498709523,2025
Bryant,0.4747255848113241,2025
Milwaukee,0.46447578923520894,2025
Radford,0.4696085454146015,2025
James Madison,0.29438327560416155,2025
Sam Houston St.,0.26810671897644056,2025
Cleveland St.,0.19353452025539752,2025
San Jose St.,-0.0029192007909273343,2025
Charleston,-0.024808119320169908,2025
Temple,-0.13491768541443605,2025
Cal Baptist,-0.1785718170198578,2025
Western Kentucky,-0.24866692686283898,2025
Rhode Island,-0.4186149335557161,2025
Purdue Fort Wayne,-0.5087651577752155,2025
Appalachian St.,-0.521369946369802,2025
Marshall,-0.640255165651908,2025
Winthrop,-0.6505063173004828,2025
East Tennessee St.,-0.6872925993557999,2025
Towson,-0.7314245441935867,2025
UC Riverside,-0.7900491884320786,2025
UNC Greensboro,-0.8148601547836734,2025
Southern Illinois,-1.2589646318659504,2025
Dartmouth,-1.2949905771891395,2025
Boston College,-1.4785979178817001,2025
Rice,-1.5581889894555019,2025
Ohio,-1.655355889342431,2025
Drexel,-1.7492320638534835,2025
Florida Gulf Coast,-1.929601382400648,2025
UTSA,-1.973817612147343,2025
Oakland,-1.9960110171384713,2025
South Carolina St.,-1.9298268998475834,2025
Miami FL,-2.1320755395473014,2025
Eastern Kentucky,-2.0913094375601275,2025
Montana St.,-2.115306710383024,2025
East Carolina,-2.166827370258275,2025
Cal Poly,-2.2594077404181547,2025
Illinois Chicago,-2.1971637494949476,2025
Portland St.,-2.238609942998167,2025
Central Connecticut,-2.4603342087696234,2025
Wyoming,-2.638257009665594,2025
Northeastern,-2.715933522511918,2025
Norfolk St.,-2.8872639747253146,2025
Southeast Missouri St.,-2.774210116666879,2025
Indiana St.,-2.9949970717951686,2025
Merrimack,-2.8397892590415807,2025
Brown,-3.0652044963829184,2025
Abilene Christian,-3.0316063578343773,2025
Pepperdine,-3.2944705607534814,2025
Missouri St.,-3.217315445706433,2025
Southeastern Louisiana,-3.3915260949406303,2025
Youngstown St.,-3.3491369216878297,2025
Hampton,-3.4259333751352017,2025
Texas St.,-3.613997161442896,2025
UT Rio Grande Valley,-3.6649657920203396,2025
Valparaiso,-3.7081346848096075,2025
Queens,-3.931951080261072,2025
Wright St.,-4.1114575057746805,2025
Princeton,-3.9179908783117128,2025
Northwestern St.,-3.952208399456353,2025
Incarnate Word,-4.141121459160956,2025
Southern,-3.852283874888869,2025
South Florida,-3.9919728535171686,2025
Idaho St.,-4.138761706735025,2025
Quinnipiac,-4.166879835836625,2025
Jacksonville,-4.204681766849902,2025
Bucknell,-4.358771779824039,2025
La Salle,-4.37326113941279,2025
Central Michigan,-4.505988858984239,2025
Seton Hall,-4.249725064006341,2025
William & Mary,-4.708934949422684,2025
Massachusetts,-4.883402819475236,2025
SIU Edwardsville,-4.8700530951479095,2025
Fordham,-5.141204119521362,2025
Hofstra,-4.818631581394001,2025
Vermont,-5.0057549337695235,2025
Longwood,-5.402173588915602,2025
UMKC,-5.200013948032435,2025
Delaware,-5.655694129159002,2025
Campbell,-5.247330365684604,2025
UNC Asheville,-5.572615499668373,2025
Richmond,-5.38845397360312,2025
Tennessee St.,-5.408000607946619,2025
Elon,-5.647623467237281,2025
Maine,-5.339116298123159,2025
South Dakota,-5.900448333058861,2025
Harvard,-5.756207020630299,2025
Northern Kentucky,-5.845816078188577,2025
Hawaii,-6.039693349582521,2025
Iona,-5.91097251823318,2025
UT Arlington,-6.325705683250462,2025
Tulsa,-6.084101558038327,2025
Georgia St.,-6.467365376261512,2025
Georgia Southern,-6.353065568061524,2025
Sacred Heart,-6.508435978109645,2025
North Dakota,-6.728647331233901,2025
Portland,-7.1781556391688355,2025
American,-6.964640665964097,2025
Toledo,-7.61455297475284,2025
Northern Arizona,-7.272744741196263,2025
Idaho,-7.584864423958422,2025
Presbyterian,-7.30935173282252,2025
Little Rock,-7.0413481614699975,2025
Jackson St.,-7.2183174509879535,2025
UC Davis,-6.99304187739537,2025
Evansville,-7.152768454349655,2025
Houston Christian,-7.488833370225521,2025
Manhattan,-8.032162845919146,2025
Mount St. Mary's,-7.476133249665423,2025
East Texas A&M,-7.563284103594427,2025
Monmouth,-7.945299482690501,2025
Cal St. Bakersfield,-8.114955663035232,2025
UMass Lowell,-8.362599459930081,2025
Charlotte,-8.176333945581845,2025
Eastern Michigan,-8.366501550741887,2025
Fresno St.,-8.107326685444562,2025
Alabama St.,-8.395656012649283,2025
Siena,-8.563709194987084,2025
FIU,-8.075148009046003,2025
Gardner Webb,-8.62026617821651,2025
Denver,-8.44319558566984,2025
Ball St.,-8.781197834386063,2025
Bowling Green,-8.774971235501084,2025
North Florida,-9.510750126062348,2025
Colgate,-9.235703838375827,2025
Stephen F. Austin,-8.634440130939737,2025
Albany,-9.327204449891966,2025
Western Michigan,-9.28711192320192,2025
Mercer,-9.143472287008635,2025
LIU,-8.946322520438983,2025
Pacific,-9.60486376610831,2025
Texas Southern,-9.357369437025923,2025
Eastern Washington,-10.065218087507887,2025
Marist,-9.739819834534245,2025
Tennessee Martin,-10.53199538357427,2025
Navy,-10.622339535222224,2025
Tarleton St.,-9.774273930179419,2025
Austin Peay,-10.93661432087984,2025
Tennessee Tech,-10.923514731252027,2025
Saint Peter's,-10.285177677842867,2025
Old Dominion,-11.032454216277287,2025
Weber St.,-11.186127901646614,2025
Air Force,-10.99484121091416,2025
San Diego,-11.238118532907336,2025
Bethune Cookman,-10.990073555492117,2025
Lafayette,-11.041889676256758,2025
Oral Roberts,-12.093783509968858,2025
Columbia,-12.17938726614318,2025
Saint Francis,-11.701825574972233,2025
Lehigh,-11.8980748812493,2025
Louisiana,-11.682042525280224,2025
Fairleigh Dickinson,-11.767008201338555,2025
Utah Tech,-12.315105930079923,2025
Howard,-12.559647978982468,2025
Penn,-12.840618952291763,2025
Southern Miss,-12.079403210243072,2025
IU Indy,-13.7454178837516,2025
Rider,-12.929581921815725,2025
Loyola MD,-12.796676415346496,2025
Eastern Illinois,-12.096773064039922,2025
Charleston Southern,-12.920157140964065,2025
Army,-13.16845881625268,2025
VMI,-13.056961690373171,2025
Boston University,-13.137062596226087,2025
Coastal Carolina,-13.571293728682562,2025
UMBC,-14.101110427827166,2025
Long Beach St.,-13.497285808919315,2025
Delaware St.,-13.576869437303245,2025
Grambling St.,-12.876654605777574,2025
Binghamton,-13.328306625337461,2025
Lindenwood,-12.875260224136412,2025
Morehead St.,-13.698039262164173,2025
Florida A&M,-14.280267041540014,2025
North Carolina Central,-14.47179464589442,2025
Alcorn St.,-13.849905437972353,2025
Southern Utah,-13.664367975663993,2025
Green Bay,-14.485115124812083,2025
Stonehill,-14.540745915997121,2025
Niagara,-14.624589535824526,2025
Holy Cross,-15.125575348360783,2025
Mercyhurst,-15.574939201299244,2025
Stony Brook,-16.20033232512263,2025
USC Upstate,-15.910573696062443,2025
Fairfield,-15.713950018701368,2025
Southern Indiana,-16.112733168299997,2025
Morgan St.,-16.648149913216457,2025
North Carolina A&T,-16.218141912092918,2025
Wagner,-15.676919260595753,2025
