team,barttorvik_adj_em,season
UMKC,-2.665074528685011,2024
Northern Kentucky,-2.7784450059618706,2024
Gardner Webb,-2.8277442068636844,2024
Texas St.,-2.879950409580303,2024
Monmouth,-3.0562152199576786,2024
Penn,-3.2612691632586177,2024
Rhode Island,-3.2568527761958563,2024
Tulsa,-3.1546713665029813,2024
George Washington,-3.4260859308538443,2024
Eastern Kentucky,-3.466430415465794,2024
Cleveland St.,-3.4273531206113006,2024
Columbia,-3.509341443359048,2024
Montana St.,-3.519352189730796,2024
Radford,-3.797650776767938,2024
Abilene Christian,-3.619376414453427,2024
Mercer,-3.8118678197365483,2024
Evansville,-3.719102946432244,2024
Jacksonville St.,-3.7358111783538277,2024
Northeastern,-3.9257470220390474,2024
Northern Colorado,-4.170226135726324,2024
Harvard,-4.081878654005962,2024
Lipscomb,-4.530919151217617,2024
Marist,-4.1020186930568485,2024
South Alabama,-4.43808848274368,2024
Saint Peter's,-4.2046935056317665,2024
UC Riverside,-4.518966855705443,2024
Merrimack,-4.192005732062796,2024
Wofford,-4.642142378196112,2024
Cal Baptist,-4.597105837481536,2024
Rider,-4.6756681589209705,2024
San Jose St.,-4.856027929587114,2024
North Dakota,-4.890191445932217,2024
Mount St. Mary's,-5.071759390825875,2024
Tennessee Martin,-5.454977709674139,2024
Cal St. Fullerton,-5.266855328937794,2024
Air Force,-5.822400792800963,2024
Georgia St.,-5.702343743395716,2024
Bowling Green,-5.618131389819126,2024
UTSA,-6.030636061798063,2024
Iona,-5.873306903966267,2024
Fresno St.,-5.981947132469102,2024
Stetson,-6.340840186522357,2024
Nicholls St.,-6.191100594753564,2024
Milwaukee,-6.356956882580022,2024
Cal St. Northridge,-5.929195712182732,2024
North Florida,-6.421465950538462,2024
Florida Gulf Coast,-6.228899595279671,2024
Marshall,-6.192969189768661,2024
UC Santa Barbara,-6.573824533088285,2024
San Diego,-6.3969195260689276,2024
Lamar,-6.527828568827104,2024
Portland St.,-6.314129617371435,2024
Southern,-6.212588595362178,2024
Albany,-6.687381321099224,2024
Norfolk St.,-6.652079666198517,2024
Miami OH,-6.445605544569673,2024
Cal St. Bakersfield,-6.524241608407394,2024
Maine,-6.290314978854866,2024
Southern Utah,-6.897096122865378,2024
Idaho St.,-6.98521738634328,2024
Canisius,-6.915924270702291,2024
UMBC,-7.298176886846377,2024
Green Bay,-7.337753554528518,2024
Queens,-7.47754691139005,2024
Austin Peay,-7.787627733885088,2024
Ball St.,-7.508051408000583,2024
Southern Miss,-7.407587836043987,2024
Middle Tennessee,-7.404082550997401,2024
Grambling St.,-7.476951652622091,2024
Western Illinois,-7.481732450693542,2024
North Dakota St.,-7.969288958772125,2024
North Carolina Central,-8.217332301050348,2024
North Alabama,-8.233682377793471,2024
Lehigh,-7.845157131272785,2024
Georgia Southern,-8.39832843404568,2024
Central Michigan,-7.755260533499708,2024
Utah Tech,-8.167385417046546,2024
Bucknell,-8.135640118969434,2024
Portland,-8.619122901347595,2024
Binghamton,-8.509209803702902,2024
Texas Southern,-8.307997239109355,2024
Nebraska Omaha,-8.707311090408098,2024
Howard,-8.960565727315611,2024
Central Connecticut,-8.729764449377981,2024
The Citadel,-8.872285257215381,2024
New Mexico St.,-8.759747297120498,2024
New Hampshire,-8.791777298648086,2024
Presbyterian,-9.116271896552504,2024
Kennesaw St.,-9.332145008594267,2024
Oral Roberts,-9.416899262832558,2024
USC Upstate,-9.19164752158845,2024
Denver,-9.930096099060975,2024
Wagner,-9.043397629445877,2024
DePaul,-9.732308970339261,2024
Niagara,-9.780797036338399,2024
Sacred Heart,-10.079603218444063,2024
SIU Edwardsville,-10.076398697873515,2024
FIU,-10.077974873349604,2024
Alcorn St.,-10.798391987434186,2024
Boston University,-10.045264787469222,2024
Valparaiso,-10.309150213859297,2024
Tennessee St.,-10.188443172712823,2024
Louisiana Monroe,-10.473143742786164,2024
Chicago St.,-10.352149478222955,2024
Old Dominion,-10.355263300287021,2024
South Carolina St.,-10.467802277596576,2024
Delaware St.,-10.224391087387303,2024
American,-11.070489115354462,2024
Jacksonville,-10.878511809921434,2024
Northern Illinois,-11.317285917619287,2024
Bellarmine,-11.265344627324154,2024
Campbell,-11.572123571159239,2024
Jackson St.,-11.536354219746258,2024
Le Moyne,-11.554866675947878,2024
Bethune Cookman,-11.478990802438474,2024
Elon,-12.260762258527976,2024
Southeastern Louisiana,-12.038291171072274,2024
Sacramento St.,-12.113050844110973,2024
William & Mary,-12.591358547923463,2024
Idaho,-12.632615741581859,2024
Coastal Carolina,-12.689330830173418,2024
South Dakota,-13.40197666254808,2024
Robert Morris,-13.066787824060441,2024
Western Michigan,-13.106020575063823,2024
Northern Arizona,-13.171862274850469,2024
Alabama St.,-12.567966487060318,2024
Eastern Illinois,-13.235802684856424,2024
Charleston Southern,-13.349129730954928,2024
Northwestern St.,-14.08976161977452,2024
Eastern Michigan,-14.01040659251197,2024
Lafayette,-13.73176748959554,2024
Alabama A&M,-14.507626030992853,2024
Southern Indiana,-15.068632465118284,2024
Navy,-15.192554364016544,2024
NJIT,-15.873576499204958,2024
Arkansas Pine Bluff,-16.770160442321256,2024
Hampton,-15.81482220716724,2024
Dartmouth,-15.969265294440277,2024
UT Rio Grande Valley,-16.18798546957086,2024
New Orleans,-16.724095251741304,2024
Fairleigh Dickinson,-16.974859025729955,2024
Morgan St.,-17.196321895728715,2024
Manhattan,-17.14518588102696,2024
Central Arkansas,-17.480807217272783,2024
East Texas A&M,-17.612864821807392,2024
Florida A&M,-17.749714359281384,2024
LIU,-17.99297930542646,2024
Cal Poly,-18.258048292003522,2024
Prairie View A&M,-18.545788747352503,2024
North Carolina A&T,-18.871753428141403,2024
Loyola MD,-18.62283730884603,2024
Tennessee Tech,-18.895788413508754,2024
Buffalo,-19.03561111614762,2024
Detroit Mercy,-19.372027138339817,2024
Incarnate Word,-19.491074117635577,2024
Army,-18.550077158931884,2024
Holy Cross,-21.558961373279942,2024
Maryland Eastern Shore,-20.15154587287246,2024
Pacific,-22.0768242491894,2024
Southeast Missouri St.,-21.36721395397055,2024
Lindenwood,-21.963602541617362,2024
Houston Christian,-23.31476746558012,2024
Siena,-22.401124265095092,2024
Stonehill,-23.60525766662856,2024
VMI,-22.875520841000025,2024
IU Indy,-24.441180672272964,2024
Saint Francis,-24.6536565381749,2024
Coppin St.,-25.960758611155754,2024
Mississippi Valley St.,-29.938776921916457,2024
