team,barttorvik_adj_em,season
Connecticut,30.26927816329612,2023
Alabama,27.053473592093056,2023
Houston,27.03862089116035,2023
UCLA,26.43305696550472,2023
Tennessee,23.682304279218968,2023
Texas,24.296971549420178,2023
Purdue,24.160150272860832,2023
Arizona,23.93911274872272,2023
Gonzaga,24.1807661359623,2023
Saint Mary's,21.577058719378016,2023
San Diego St.,21.24609449715085,2023
Marquette,22.680235275224888,2023
Creighton,21.755933870356714,2023
Kansas,21.52314002240678,2023
Duke,20.372102196438362,2023
Memphis,20.342636787169752,2023
Baylor,21.082560867115234,2023
West Virginia,19.7976113288359,2023
Arkansas,18.55512404348883,2023
Xavier,19.534792900177806,2023
Auburn,18.224646181546774,2023
Florida Atlantic,18.257727626809228,2023
Texas A&M,18.173287861708573,2023
Kansas St.,17.942240587476675,2023
Michigan St.,17.97604139411,2023
Kentucky,17.909235947867217,2023
Miami FL,18.268948703229597,2023
TCU,17.048786455220593,2023
Iowa St.,16.157522105680812,2023
Utah St.,17.359611897987605,2023
Maryland,16.85669589012322,2023
Northwestern,16.312497277491815,2023
North Texas,16.221914943048105,2023
Virginia,16.008104866783924,2023
Indiana,16.218011374226663,2023
Penn St.,16.778705279171746,2023
Oregon,15.893129609310293,2023
UAB,15.439339877811292,2023
Rutgers,14.377151013661873,2023
North Carolina,15.173273817932753,2023
Iowa,16.000585112456847,2023
Oklahoma St.,14.152987462431696,2023
Boise St.,14.550462820018026,2023
Michigan,14.52233878064257,2023
Ohio St.,15.052338190284956,2023
USC,14.379469033341778,2023
Cincinnati,14.376998792660586,2023
N.C. State,14.465229401927985,2023
Liberty,14.024997583547929,2023
Illinois,13.542690193822835,2023
Arizona St.,13.429078883776953,2023
Oklahoma,13.390074371382852,2023
Drake,13.195915243589269,2023
Texas Tech,13.311907794858499,2023
Providence,13.778719716005128,2023
Washington St.,13.269623680433256,2023
Clemson,13.11069627107392,2023
Seton Hall,12.486460649564677,2023
Wisconsin,12.483103916252176,2023
Utah Valley,12.49918935140036,2023
Villanova,13.008587821329058,2023
VCU,12.115467614020716,2023
UCF,12.171410939459179,2023
Mississippi St.,11.674753605958514,2023
Missouri,12.997469267206597,2023
Utah,11.65128859199136,2023
Iona,12.045862794387958,2023
Dayton,11.854276963144954,2023
Colorado,11.471902625546818,2023
Charleston,11.727287129980411,2023
