team,bpi,bpi_off,bpi_def,season
IONA,2.6,3.2,-0.6,2021
ORU,2.6,1.6,0.9,2021
DEP,2.4,0.2,2.3,2021
BGSU,1.9,1.2,0.7,2021
CAL,1.8,0.5,1.4,2021
UNLV,1.8,-0.2,2.0,2021
SIE,1.8,-0.1,1.8,2021
BRAD,1.7,0.3,1.4,2021
SFA,1.7,1.7,0.0,2021
ETSU,1.7,1.0,0.7,2021
FAU,1.6,2.0,-0.5,2021
EKU,1.5,-0.2,1.7,2021
DREX,1.5,0.3,1.1,2021
NAVY,1.4,3.4,-1.9,2021
SHSU,1.4,-2.4,3.8,2021
JMU,1.4,2.0,-0.7,2021
GMU,1.4,0.6,0.7,2021
SCU,1.3,2.0,-0.7,2021
BRY,1.3,0.3,0.9,2021
PAC,1.2,0.6,0.6,2021
MORE,1.0,0.9,0.2,2021
BELL,1.0,-0.4,1.4,2021
NDSU,1.0,1.2,-0.2,2021
ODU,0.9,-0.4,1.3,2021
INST,0.9,2.4,-1.5,2021
JXST,0.9,0.5,0.4,2021
UTC,0.9,0.4,0.5,2021
DETM,0.9,1.2,-0.3,2021
NICH,0.6,-0.9,1.5,2021
ISU,0.6,1.5,-0.9,2021
UTEP,0.4,-1.2,1.6,2021
WAKE,0.4,1.2,-0.8,2021
BALL,0.4,-0.6,1.0,2021
WASH,0.3,-1.7,2.1,2021
HOF,0.2,3.3,-3.1,2021
TULN,0.1,0.6,-0.5,2021
ECU,0.1,-0.6,0.7,2021
UTSA,0.1,-1.0,1.1,2021
SDAK,0.0,0.8,-0.8,2021
APP,0.0,0.4,-0.4,2021
UALB,-0.1,4.1,-4.2,2021
ARMY,-0.2,-0.4,0.2,2021
GWEB,-0.2,-0.8,0.6,2021
VMI,-0.3,-0.4,0.1,2021
USF,-0.3,-1.8,1.5,2021
MONM,-0.4,-0.2,-0.2,2021
UNI,-0.4,0.1,-0.5,2021
TXST,-0.4,-0.3,-0.1,2021
TAR,-0.4,2.3,-2.7,2021
L-MD,-0.5,-2.5,2.0,2021
KSU,-0.5,-2.2,1.7,2021
SPU,-0.5,-2.9,2.5,2021
TXSO,-0.6,-2.4,1.8,2021
CAN,-0.6,2.3,-2.9,2021
CLE,-0.6,1.9,-2.5,2021
ELON,-0.6,-1.5,0.9,2021
M-OH,-0.7,-0.8,0.1,2021
MONT,-0.8,-1.8,1.0,2021
UML,-0.9,0.8,-1.7,2021
HAW,-0.9,2.3,-3.3,2021
APSU,-1.1,-0.9,-0.1,2021
STBK,-1.2,-1.1,-0.0,2021
MSM,-1.2,0.2,-1.4,2021
USA,-1.4,-2.1,0.7,2021
WAG,-1.5,-2.0,0.5,2021
CAM,-1.6,-2.0,0.4,2021
FRES,-1.7,-2.7,1.0,2021
NIA,-1.7,-6.1,4.4,2021
UTA,-1.8,-1.6,-0.1,2021
UCD,-1.8,-0.7,-1.0,2021
CBU,-1.8,-2.0,0.2,2021
CIT,-1.8,-2.8,1.0,2021
COFC,-1.9,1.9,-3.8,2021
NORF,-1.9,-2.0,0.1,2021
UNCW,-2.0,-0.3,-1.7,2021
LAS,-2.1,-1.8,-0.3,2021
SAC,-2.1,2.0,-4.0,2021
MTST,-2.1,-4.4,2.3,2021
MORG,-2.2,-3.6,1.3,2021
UNH,-2.3,1.2,-3.5,2021
UNCA,-2.3,-3.1,0.8,2021
RICE,-2.4,-0.4,-2.0,2021
NKU,-2.4,0.8,-3.2,2021
USD,-2.5,-2.1,-0.4,2021
SEA,-2.5,-0.9,-1.7,2021
LAF,-2.8,-2.3,-0.6,2021
MILW,-2.8,-2.2,-0.6,2021
GASO,-2.9,2.4,-5.3,2021
BUCK,-3.1,1.1,-4.2,2021
MRST,-3.1,0.7,-3.8,2021
IDST,-3.1,-3.0,-0.1,2021
CLT,-3.1,1.3,-4.4,2021
WYO,-3.2,-1.8,-1.5,2021
LIP,-3.2,0.8,-4.0,2021
SIU,-3.3,-1.2,-2.1,2021
STET,-3.3,-1.7,-1.6,2021
WCU,-3.3,-2.8,-0.6,2021
VAL,-3.4,-1.2,-2.2,2021
RAD,-3.4,-0.4,-3.0,2021
NJIT,-3.4,-1.6,-1.8,2021
LIU,-3.4,-0.3,-3.1,2021
JKST,-3.4,0.4,-3.9,2021
ARST,-3.4,-3.5,0.1,2021
AMER,-3.5,-2.3,-1.2,2021
JOES,-3.5,-1.8,-1.8,2021
UVU,-3.6,1.7,-5.3,2021
MRMK,-3.7,-0.5,-3.1,2021
DEL,-3.8,-3.3,-0.4,2021
UNA,-3.8,-1.2,-2.5,2021
ILST,-3.8,-5.7,2.0,2021
PRST,-3.8,-0.6,-3.2,2021
QUIN,-3.9,-3.8,-0.0,2021
UNCO,-3.9,-3.1,-0.8,2021
FGCU,-3.9,1.7,-5.7,2021
CSUF,-3.9,-1.2,-2.8,2021
EVAN,-4.0,-2.3,-1.7,2021
FDU,-4.1,-0.7,-3.4,2021
USM,-4.1,-0.4,-3.7,2021
LBSU,-4.2,-4.9,0.7,2021
YSU,-4.3,-3.1,-1.2,2021
RGV,-4.3,-2.8,-1.5,2021
SFBK,-4.3,-3.8,-0.5,2021
SAM,-4.4,-7.2,2.9,2021
OAK,-4.4,-1.0,-3.4,2021
UNO,-4.4,-1.9,-2.5,2021
LONG,-4.4,-0.9,-3.5,2021
MCN,-4.5,-1.4,-3.1,2021
SOU,-4.6,-6.0,1.4,2021
MAN,-4.6,-3.2,-1.4,2021
NCAT,-4.6,-3.4,-1.2,2021
SFPA,-4.7,-2.6,-2.1,2021
TOW,-5.0,-5.5,0.5,2021
EIU,-5.0,-5.4,0.4,2021
TROY,-5.0,-2.4,-2.5,2021
FAIR,-5.1,-5.3,0.2,2021
CSUN,-5.1,-0.3,-4.8,2021
HPU,-5.2,1.0,-6.2,2021
PFW,-5.2,0.3,-5.5,2021
IUIN,-5.2,-5.8,0.6,2021
SEMO,-5.3,-2.9,-2.4,2021
FAMU,-5.3,-0.8,-4.4,2021
UCSD,-5.4,-5.7,0.3,2021
RID,-5.4,-0.3,-5.2,2021
SHU,-5.5,-2.2,-3.3,2021
JAX,-5.6,0.2,-5.8,2021
LAM,-5.7,-3.0,-2.6,2021
MTSU,-5.7,-3.8,-1.9,2021
CMU,-5.8,-0.7,-5.0,2021
UIC,-5.8,-5.4,-0.4,2021
ULM,-5.9,-6.9,1.0,2021
NWST,-5.9,-5.1,-0.8,2021
COPP,-6.1,-3.7,-2.4,2021
FIU,-6.3,-1.7,-4.6,2021
BING,-6.3,-3.4,-3.0,2021
GRAM,-6.4,-6.4,0.1,2021
UND,-6.6,-4.5,-2.1,2021
RMU,-6.6,-0.6,-6.0,2021
CARK,-6.7,-3.7,-2.9,2021
WMU,-6.7,-1.3,-5.5,2021
UNF,-6.8,-4.0,-2.8,2021
EMU,-6.8,-4.5,-2.3,2021
UNM,-6.9,-7.1,0.2,2021
W&M,-6.9,-2.7,-4.2,2021
OMA,-6.9,-1.6,-5.3,2021
WIU,-7.1,-1.1,-6.0,2021
TNST,-7.1,-2.8,-4.3,2021
NCCU,-7.2,-1.7,-5.5,2021
TNTC,-7.2,-5.5,-1.8,2021
HAMP,-7.3,-5.4,-1.9,2021
PRES,-7.4,-6.4,-0.9,2021
LEH,-7.4,-2.0,-5.4,2021
SELA,-7.4,-5.4,-2.0,2021
FOR,-7.4,-5.4,-2.0,2021
SIUE,-7.5,-3.1,-4.4,2021
NAU,-7.5,-6.8,-0.7,2021
KENN,-7.6,-3.0,-4.6,2021
UTU,-7.6,-2.4,-5.2,2021
CCSU,-7.7,-6.0,-1.7,2021
HCU,-7.8,-3.4,-4.4,2021
ALCN,-7.9,-3.1,-4.8,2021
CHSO,-7.9,-3.2,-4.7,2021
UPST,-7.9,-6.0,-1.9,2021
HOW,-7.9,-1.2,-6.7,2021
AAMU,-8.3,-4.7,-3.7,2021
UIW,-8.6,-6.4,-2.2,2021
AMCC,-8.6,-4.8,-3.8,2021
NIU,-8.6,-4.9,-3.8,2021
PORT,-8.6,-8.6,-0.0,2021
DEN,-8.7,-4.4,-4.3,2021
UTM,-9.1,-7.4,-1.7,2021
SJSU,-9.3,-4.9,-4.4,2021
ALST,-9.4,-4.8,-4.6,2021
UAPB,-9.5,-4.8,-4.6,2021
IDHO,-9.6,-6.9,-2.8,2021
DSU,-9.8,-5.3,-4.4,2021
SCST,-9.9,-5.7,-4.3,2021
CHST,-10.0,-10.1,0.1,2021
MVSU,-10.0,-6.6,-3.4,2021
