team,bpi,bpi_off,bpi_def,season
OAK,-0.1,2.1,-2.1,2015
PORT,-0.1,-2.7,2.5,2015
NJIT,-0.1,-7.5,7.4,2015
ULM,-0.2,2.4,-2.6,2015
NDSU,-0.2,-2.4,2.2,2015
GMU,-0.3,6.2,-6.4,2015
DETM,-0.3,-4.1,3.8,2015
NAU,-0.4,-4.3,3.9,2015
ETSU,-0.4,-0.4,0.0,2015
INST,-0.5,-0.1,-0.4,2015
ORU,-0.5,-2.3,1.8,2015
BUCK,-0.5,-3.7,3.2,2015
PFW,-0.6,0.2,-0.8,2015
NKU,-0.6,0.8,-1.5,2015
RUTG,-0.7,3.1,-3.8,2015
TULN,-0.7,1.3,-2.1,2015
JMU,-0.8,3.0,-3.8,2015
SAC,-0.8,-6.0,5.2,2015
NIU,-0.8,6.5,-7.2,2015
DUQ,-0.8,1.9,-2.7,2015
DEN,-0.9,1.4,-2.3,2015
ECU,-1.1,-5.1,4.0,2015
WSU,-1.1,-4.0,2.9,2015
SFPA,-1.3,-0.6,-0.6,2015
SDAK,-1.4,1.6,-2.9,2015
MSM,-1.4,-0.9,-0.5,2015
HOU,-1.4,2.8,-4.2,2015
TXST,-1.4,0.4,-1.8,2015
MIZ,-1.5,1.5,-3.0,2015
FOR,-1.5,1.0,-2.5,2015
ELON,-1.6,0.5,-2.1,2015
UIW,-1.6,-1.1,-0.5,2015
ARMY,-1.7,0.2,-1.9,2015
FRES,-1.8,-3.7,1.9,2015
GWEB,-1.8,-2.8,1.0,2015
SIUE,-1.9,-0.4,-1.4,2015
TNTC,-1.9,-0.3,-1.7,2015
AMCC,-1.9,-3.4,1.5,2015
USC,-2.0,4.7,-6.7,2015
UMES,-2.0,-4.8,2.8,2015
TXSO,-2.0,0.8,-2.9,2015
UNCA,-2.0,-1.3,-0.7,2015
SIU,-2.1,4.3,-6.4,2015
IDHO,-2.3,-3.4,1.1,2015
BRY,-2.3,1.9,-4.2,2015
TOW,-2.4,-2.4,0.0,2015
HAW,-2.4,-1.3,-1.0,2015
EIU,-2.4,-1.8,-0.6,2015
UNCO,-2.4,-7.5,5.0,2015
M-OH,-2.4,-4.0,1.6,2015
SIE,-2.4,-1.0,-1.5,2015
WCU,-2.5,0.9,-3.4,2015
SEMO,-2.6,5.5,-8.0,2015
DREX,-2.6,2.6,-5.2,2015
CSUB,-2.7,-0.3,-2.3,2015
HAMP,-2.8,4.4,-7.2,2015
VMI,-2.8,-1.1,-1.7,2015
UTSA,-2.9,0.0,-2.9,2015
WEB,-2.9,-3.5,0.6,2015
UCR,-2.9,0.2,-3.1,2015
WRST,-2.9,-0.6,-2.3,2015
NWST,-3.0,-0.4,-2.6,2015
OHIO,-3.0,1.3,-4.3,2015
SHU,-3.1,-5.7,2.7,2015
BALL,-3.1,5.0,-8.1,2015
ALST,-3.2,-1.4,-1.8,2015
RICE,-3.3,-3.6,0.3,2015
HOW,-3.4,3.1,-6.5,2015
BRWN,-3.4,-4.7,1.3,2015
MOST,-3.5,3.5,-7.0,2015
NAVY,-3.5,-1.4,-2.2,2015
SCU,-3.6,2.5,-6.1,2015
MILW,-3.7,0.4,-4.1,2015
OMA,-3.7,-0.3,-3.4,2015
PRST,-3.8,-6.0,2.2,2015
GCU,-3.8,0.3,-4.1,2015
BRAD,-3.8,-5.2,1.4,2015
SEA,-3.8,-1.3,-2.5,2015
SLU,-3.8,7.7,-11.6,2015
UCF,-3.9,1.3,-5.2,2015
FIU,-3.9,-3.3,-0.7,2015
DEL,-4.0,-3.2,-0.9,2015
COFC,-4.1,-3.9,-0.2,2015
UNT,-4.2,9.1,-13.3,2015
PAC,-4.2,-0.2,-4.0,2015
UNCG,-4.2,3.6,-7.8,2015
SOU,-4.2,-1.7,-2.5,2015
FAU,-4.3,-0.3,-4.0,2015
LAM,-4.4,-3.7,-0.7,2015
USF,-4.6,-6.5,1.9,2015
YSU,-4.7,-0.9,-3.8,2015
LIU,-4.7,-4.8,0.2,2015
FAIR,-4.7,-5.4,0.7,2015
SUU,-4.7,-7.1,2.4,2015
CSUN,-4.8,-3.4,-1.4,2015
HCU,-4.9,-3.3,-1.6,2015
DRKE,-4.9,5.5,-10.4,2015
LIP,-5.0,-0.2,-4.7,2015
LMU,-5.0,-0.6,-4.4,2015
APP,-5.0,-8.2,3.2,2015
PENN,-5.2,-6.5,1.3,2015
IUIN,-5.2,-3.7,-1.6,2015
SAM,-5.4,-6.7,1.3,2015
DSU,-5.4,-0.2,-5.2,2015
UML,-5.4,-5.6,0.1,2015
MRSH,-5.4,-0.9,-4.5,2015
ARST,-5.6,-8.4,2.9,2015
WAG,-5.6,-4.3,-1.3,2015
CAM,-5.6,-3.5,-2.1,2015
USA,-5.7,-1.5,-4.2,2015
TROY,-5.9,-6.1,0.2,2015
UIC,-5.9,-5.4,-0.5,2015
MRST,-6.0,-1.4,-4.6,2015
SELA,-6.1,-4.3,-1.7,2015
JKST,-6.1,1.4,-7.5,2015
L-MD,-6.3,-0.7,-5.5,2015
IDST,-6.3,-6.9,0.6,2015
UND,-6.3,0.2,-6.5,2015
NIA,-6.3,-2.1,-4.2,2015
UNO,-6.5,-0.3,-6.2,2015
CSUF,-6.6,-5.4,-1.2,2015
MCN,-6.7,1.0,-7.7,2015
FUR,-6.7,-4.4,-2.4,2015
UVU,-6.8,-4.2,-2.5,2015
NEV,-6.8,-5.2,-1.6,2015
FDU,-6.8,-6.4,-0.4,2015
JXST,-6.8,-0.9,-6.0,2015
MTST,-6.9,-0.1,-6.8,2015
APSU,-6.9,-2.4,-4.5,2015
LONG,-7.0,-5.6,-1.5,2015
CIT,-7.0,-1.9,-5.2,2015
USM,-7.0,-4.6,-2.4,2015
BCU,-7.1,-0.5,-6.7,2015
WIU,-7.1,-6.3,-0.8,2015
CHST,-7.2,0.2,-7.4,2015
COPP,-7.4,-3.4,-4.0,2015
LIB,-7.4,-3.1,-4.3,2015
ACU,-7.5,-5.6,-1.9,2015
RGV,-7.6,-2.5,-5.1,2015
BING,-7.6,-8.4,0.8,2015
NICH,-7.8,-7.0,-0.7,2015
MORG,-7.8,-4.8,-3.0,2015
UAPB,-7.9,-2.4,-5.4,2015
UMBC,-8.0,-3.4,-4.5,2015
STET,-8.1,-1.5,-6.6,2015
NCAT,-8.1,-2.7,-5.4,2015
PRES,-8.3,-3.5,-4.8,2015
SCST,-8.4,-5.8,-2.6,2015
TNST,-8.6,-9.3,0.7,2015
AAMU,-8.6,-6.4,-2.2,2015
KENN,-8.8,-1.6,-7.2,2015
JAX,-8.8,-6.2,-2.6,2015
CCSU,-9.0,-5.4,-3.5,2015
SJSU,-9.1,-4.4,-4.7,2015
ALCN,-9.3,-2.5,-6.8,2015
CARK,-9.7,-5.9,-3.8,2015
MVSU,-9.7,-7.3,-2.4,2015
FAMU,-10.2,-10.1,-0.0,2015
GRAM,-10.7,-7.1,-3.6,2015
