team,bpi,bpi_off,bpi_def,season
TLSA,1.3,-0.5,1.8,2017
WMU,1.2,4.3,-3.2,2017
USU,1.2,0.3,0.8,2017
UAB,1.1,1.6,-0.4,2017
RICE,1.1,1.4,-0.3,2017
ASU,1.1,4.2,-3.1,2017
UNH,1.0,-1.0,2.1,2017
EVAN,1.0,1.2,-0.2,2017
LMU,1.0,-2.5,3.5,2017
UNI,0.7,1.4,-0.7,2017
NKU,0.7,0.7,-0.0,2017
JXST,0.7,1.0,-0.3,2017
MIZ,0.6,3.3,-2.7,2017
OMA,0.6,1.0,-0.4,2017
JOES,0.5,-0.1,0.6,2017
HOF,0.3,-0.7,1.0,2017
SAM,0.2,-0.7,1.0,2017
SIU,0.2,1.4,-1.2,2017
CAN,0.1,0.7,-0.6,2017
EWU,0.1,0.4,-0.4,2017
TNST,0.0,1.5,-1.4,2017
HAW,-0.0,3.9,-4.0,2017
WASH,-0.1,-1.7,1.7,2017
TXSO,-0.2,-1.3,1.2,2017
TXST,-0.2,-1.5,1.3,2017
DEP,-0.2,-4.1,4.0,2017
SDST,-0.2,0.5,-0.7,2017
ECU,-0.2,1.0,-1.2,2017
WYO,-0.2,-2.6,2.4,2017
LSU,-0.2,-1.9,1.7,2017
INST,-0.3,2.2,-2.5,2017
UMBC,-0.3,-1.6,1.3,2017
MONT,-0.4,4.2,-4.6,2017
UVU,-0.4,1.2,-1.6,2017
MORE,-0.5,-0.7,0.2,2017
MUR,-0.6,-1.2,0.6,2017
CMU,-0.7,2.5,-3.2,2017
IUIN,-0.7,3.7,-4.4,2017
NIU,-0.8,-3.2,2.3,2017
FAIR,-0.8,-1.0,0.2,2017
PRST,-0.9,1.9,-2.7,2017
GCU,-0.9,1.3,-2.2,2017
DEN,-0.9,-3.2,2.3,2017
MSM,-1.0,-0.7,-0.2,2017
LIB,-1.0,3.1,-4.1,2017
STBK,-1.0,-4.4,3.3,2017
LBSU,-1.1,-1.6,0.5,2017
IDHO,-1.1,2.1,-3.2,2017
RID,-1.2,-2.5,1.4,2017
UNO,-1.3,2.6,-3.9,2017
COLU,-1.3,0.8,-2.1,2017
EIU,-1.4,-3.3,2.0,2017
NAVY,-1.5,0.5,-2.0,2017
FOR,-1.5,1.6,-3.1,2017
AMCC,-1.6,4.6,-6.2,2017
WAG,-1.6,1.0,-2.6,2017
CCU,-1.6,-3.0,1.4,2017
UCD,-1.7,-2.6,0.9,2017
WKU,-1.8,1.9,-3.7,2017
UNF,-1.9,-1.5,-0.3,2017
SJSU,-1.9,1.2,-3.1,2017
WSU,-1.9,-3.3,1.4,2017
UTM,-1.9,-2.9,1.0,2017
SHSU,-1.9,-1.6,-0.4,2017
LAM,-2.0,0.5,-2.5,2017
DUQ,-2.1,-1.2,-0.9,2017
USA,-2.1,-2.5,0.4,2017
DREX,-2.4,-2.7,0.3,2017
SELA,-2.4,-1.8,-0.5,2017
PAC,-2.4,-2.6,0.2,2017
JMU,-2.4,-3.9,1.5,2017
UPST,-2.5,-4.2,1.7,2017
UTEP,-2.6,-1.7,-0.9,2017
LIU,-2.7,-2.5,-0.2,2017
SFPA,-2.8,-1.7,-1.1,2017
UNLV,-2.8,-2.2,-0.6,2017
CLT,-2.9,-3.7,0.9,2017
BRAD,-2.9,-3.4,0.5,2017
ORU,-2.9,-0.1,-2.8,2017
HCU,-3.1,-0.3,-2.8,2017
BGSU,-3.1,-2.5,-0.6,2017
UIC,-3.1,-0.8,-2.3,2017
TNTC,-3.2,0.7,-3.9,2017
FDU,-3.3,-4.1,0.9,2017
CLE,-3.4,-0.9,-2.5,2017
JAX,-3.4,-2.9,-0.6,2017
MTST,-3.5,-3.9,0.4,2017
APP,-3.6,-1.1,-2.5,2017
NJIT,-3.6,-4.2,0.6,2017
ARMY,-3.6,-2.8,-0.8,2017
CSUF,-3.6,-3.2,-0.4,2017
L-MD,-3.7,0.0,-3.7,2017
TULN,-3.8,-3.0,-0.8,2017
SEMO,-4.1,-2.9,-1.2,2017
ULM,-4.1,-1.5,-2.7,2017
HPU,-4.1,-2.0,-2.1,2017
KENN,-4.1,-0.8,-3.4,2017
SFA,-4.2,-5.2,1.0,2017
CAM,-4.3,0.1,-4.4,2017
RMU,-4.3,0.1,-4.4,2017
COR,-4.4,-3.2,-1.2,2017
BRWN,-4.4,-2.7,-1.7,2017
CSUN,-4.4,-3.8,-0.6,2017
PORT,-4.4,-0.4,-4.0,2017
EKU,-4.5,-5.5,1.0,2017
NIA,-4.5,-0.2,-4.3,2017
COLG,-4.5,-0.7,-3.8,2017
UNCO,-4.6,-2.5,-2.1,2017
USD,-4.7,-3.2,-1.4,2017
UML,-4.7,-4.3,-0.3,2017
SAC,-4.8,-4.6,-0.3,2017
ORST,-4.9,-5.1,0.2,2017
BRY,-4.9,-2.1,-2.8,2017
M-OH,-5.0,-1.4,-3.6,2017
MAN,-5.0,-1.5,-3.6,2017
QUIN,-5.0,-3.9,-1.1,2017
CHSO,-5.1,-3.2,-1.9,2017
FIU,-5.2,-1.4,-3.8,2017
UTSA,-5.2,-5.6,0.4,2017
DRKE,-5.3,-2.3,-3.0,2017
MILW,-5.3,-8.2,2.9,2017
SLU,-5.3,-2.9,-2.4,2017
ALCN,-5.4,-0.2,-5.2,2017
YSU,-5.5,-0.8,-4.7,2017
FAU,-5.5,-0.1,-5.5,2017
WIU,-5.7,-3.5,-2.2,2017
DETM,-5.7,-3.4,-2.3,2017
CIT,-5.8,-2.9,-2.9,2017
SEA,-5.8,-3.2,-2.6,2017
DART,-5.9,-4.0,-2.0,2017
RAD,-5.9,-3.5,-2.5,2017
BING,-6.0,-0.0,-6.0,2017
USF,-6.1,-1.8,-4.3,2017
UCR,-6.2,-5.0,-1.2,2017
NORF,-6.2,-1.4,-4.8,2017
DEL,-6.2,-5.8,-0.4,2017
SHU,-6.2,-4.8,-1.5,2017
APSU,-6.2,-2.3,-3.9,2017
AMER,-6.3,-1.1,-5.2,2017
MRST,-6.4,-1.7,-4.7,2017
NWST,-6.4,-5.8,-0.6,2017
STET,-6.5,-1.6,-5.0,2017
PEPP,-6.6,-2.9,-3.7,2017
HAMP,-6.8,-6.0,-0.8,2017
ACU,-6.9,-5.5,-1.4,2017
UNT,-6.9,-1.8,-5.1,2017
SOU,-6.9,-4.5,-2.5,2017
RGV,-7.0,-4.9,-2.2,2017
UCSB,-7.1,-0.8,-6.2,2017
JKST,-7.1,0.1,-7.2,2017
UIW,-7.1,-5.8,-1.3,2017
CARK,-7.2,-3.5,-3.6,2017
UMES,-7.2,-5.5,-1.7,2017
NICH,-7.2,-4.1,-3.1,2017
GRAM,-7.3,-5.4,-1.9,2017
MORG,-7.4,-7.1,-0.2,2017
VMI,-7.5,-6.3,-1.2,2017
SIUE,-7.6,-4.8,-2.8,2017
SUU,-7.6,-4.5,-3.2,2017
IDST,-7.8,-0.1,-7.7,2017
USM,-8.0,-6.0,-2.0,2017
LAF,-8.0,-2.3,-5.8,2017
NAU,-8.2,-5.1,-3.1,2017
WCU,-8.3,-2.9,-5.4,2017
MCN,-8.4,-2.2,-6.2,2017
ALST,-8.5,-2.7,-5.7,2017
DSU,-8.7,-7.6,-1.1,2017
HOW,-8.7,-3.1,-5.6,2017
CCSU,-8.8,-5.3,-3.5,2017
MVSU,-8.9,-5.9,-3.0,2017
BCU,-9.1,-4.5,-4.6,2017
SCST,-9.3,-3.8,-5.5,2017
CHST,-9.4,-7.0,-2.4,2017
SFBK,-9.5,-7.5,-2.0,2017
FAMU,-9.5,-2.9,-6.6,2017
LONG,-9.5,-1.8,-7.7,2017
UAPB,-9.6,-4.4,-5.2,2017
COPP,-9.7,-4.9,-4.8,2017
PRES,-10.3,-6.3,-4.0,2017
NCAT,-10.3,-4.0,-6.4,2017
AAMU,-10.4,-8.8,-1.7,2017
