team,bpi,bpi_off,bpi_def,season
ORU,6.5,5.5,1.0,2023
SLU,6.4,5.4,1.0,2023
UNLV,6.4,1.5,4.9,2023
INST,6.3,10.1,-3.8,2023
FUR,6.3,2.6,3.6,2023
GCU,6.1,0.8,5.4,2023
BYU,6.0,4.8,1.3,2023
UML,5.7,5.4,0.3,2023
PRIN,5.6,4.8,0.8,2023
UCI,5.2,2.5,2.7,2023
COLG,5.0,3.6,1.5,2023
SCU,5.0,5.8,-0.8,2023
UVM,5.0,4.4,0.6,2023
AKR,5.0,1.7,3.2,2023
SYR,4.6,4.6,-0.0,2023
MISS,4.6,2.6,2.0,2023
USA,4.5,3.0,1.5,2023
TULN,4.3,1.7,2.6,2023
NEB,4.3,5.9,-1.6,2023
UNCG,4.2,2.4,1.8,2023
WICH,4.2,4.1,0.1,2023
CLT,4.2,2.4,1.8,2023
MTST,4.1,3.1,0.9,2023
SUU,4.0,1.0,3.0,2023
WASH,3.9,1.9,2.0,2023
YSU,3.9,3.2,0.7,2023
TEM,3.7,0.8,2.9,2023
OHIO,3.7,-0.8,4.5,2023
TOW,3.6,0.7,3.0,2023
USM,3.5,3.0,0.5,2023
BEL,3.4,1.2,2.2,2023
SJSU,3.4,3.2,0.2,2023
EWU,3.3,-0.3,3.6,2023
SFA,3.2,5.5,-2.4,2023
BUT,3.1,1.2,1.9,2023
DUQ,3.0,4.0,-0.9,2023
TROY,3.0,2.4,0.6,2023
PENN,3.0,0.6,2.4,2023
CSU,3.0,3.8,-0.9,2023
LMU,2.9,2.4,0.5,2023
UCSB,2.9,4.2,-1.3,2023
SIU,2.9,0.5,2.3,2023
FOR,2.8,-1.0,3.9,2023
KENN,2.6,2.7,-0.1,2023
MTSU,2.5,2.2,0.3,2023
COR,2.5,-0.3,2.9,2023
LSU,2.5,3.2,-0.7,2023
GMU,2.5,4.6,-2.1,2023
UCR,2.4,2.1,0.3,2023
HAW,2.3,2.9,-0.6,2023
RICH,2.2,-1.6,3.8,2023
UNCW,2.1,-1.3,3.4,2023
DEP,2.1,-0.5,2.6,2023
NKU,2.0,0.2,1.9,2023
SEA,1.8,3.9,-2.0,2023
UNCA,1.7,1.4,0.4,2023
CSUF,1.7,-1.0,2.7,2023
CBU,1.5,1.0,0.5,2023
UGA,1.4,-1.8,3.2,2023
RAD,1.4,0.2,1.2,2023
NCCU,1.4,-0.3,1.7,2023
MOST,1.4,1.7,-0.3,2023
UTC,1.4,-0.9,2.3,2023
LONG,1.4,-1.4,2.7,2023
EKU,1.3,-0.1,1.4,2023
USF,1.2,-1.1,2.3,2023
BRY,1.2,0.2,1.1,2023
DAV,1.2,-0.4,1.6,2023
GWEB,1.1,0.1,1.0,2023
TAR,1.1,-1.7,2.8,2023
SAM,1.1,-0.4,1.5,2023
APP,1.1,3.0,-1.9,2023
LIP,1.1,0.9,0.1,2023
BALL,1.0,0.6,0.4,2023
FGCU,0.9,0.3,0.6,2023
WRST,0.9,0.9,-0.0,2023
ACU,0.8,3.2,-2.4,2023
STET,0.8,1.2,-0.4,2023
NAVY,0.7,-2.5,3.2,2023
UTU,0.7,-1.1,1.8,2023
NORF,0.6,1.4,-0.8,2023
SDST,0.5,-1.7,2.2,2023
BRWN,0.3,0.1,0.1,2023
DREX,0.2,2.1,-1.9,2023
ODU,0.2,1.1,-0.9,2023
FRES,0.2,0.8,-0.6,2023
UCD,0.1,0.3,-0.2,2023
LBSU,-0.0,-1.1,1.1,2023
NMSU,-0.1,4.6,-4.7,2023
RID,-0.1,-0.9,0.7,2023
WKU,-0.1,1.3,-1.4,2023
HARV,-0.2,1.9,-2.1,2023
JOES,-0.2,0.0,-0.2,2023
MASS,-0.2,-2.9,2.6,2023
QUIN,-0.3,-0.2,-0.0,2023
MONT,-0.3,-2.4,2.1,2023
DETM,-0.3,-1.4,1.1,2023
CLE,-0.4,-0.7,0.3,2023
SIE,-0.4,-2.3,1.9,2023
SBU,-0.4,-0.8,0.3,2023
SMU,-0.5,-0.6,0.0,2023
ECU,-0.6,0.1,-0.6,2023
FSU,-0.6,1.2,-1.8,2023
UNI,-0.6,-0.6,-0.1,2023
PORT,-0.7,-2.6,1.9,2023
PFW,-0.7,0.0,-0.8,2023
GRAM,-0.8,-2.0,1.1,2023
STMN,-0.8,-0.2,-0.6,2023
BUF,-0.9,1.4,-2.3,2023
GASO,-0.9,4.0,-4.9,2023
MILW,-0.9,-0.4,-0.5,2023
UTEP,-1.1,-1.3,0.2,2023
AMCC,-1.1,-2.6,1.5,2023
LAS,-1.1,-1.5,0.4,2023
MER,-1.2,-1.4,0.2,2023
WYO,-1.2,0.5,-1.7,2023
WCU,-1.2,-0.4,-0.8,2023
PRST,-1.2,3.0,-4.2,2023
CAM,-1.2,-1.8,0.6,2023
MINN,-1.3,-4.0,2.7,2023
GTWN,-1.4,-0.3,-1.0,2023
WOF,-1.4,2.5,-3.9,2023
MUR,-1.6,-1.1,-0.6,2023
WEB,-1.9,-3.5,1.6,2023
JAX,-1.9,-1.3,-0.6,2023
QUC,-2.0,-4.2,2.2,2023
RICE,-2.0,0.8,-2.8,2023
DEL,-2.0,-1.1,-0.9,2023
RMU,-2.0,-1.9,-0.2,2023
UMBC,-2.1,0.8,-2.8,2023
NAU,-2.1,-1.0,-1.1,2023
HOW,-2.2,-1.0,-1.1,2023
PEPP,-2.2,0.5,-2.7,2023
MORE,-2.2,-1.9,-0.4,2023
TXST,-2.2,2.2,-4.4,2023
NWST,-2.3,-0.3,-2.0,2023
UNF,-2.4,2.6,-5.0,2023
ORST,-2.5,0.2,-2.7,2023
ARMY,-2.5,-3.1,0.6,2023
BELL,-2.5,-2.8,0.2,2023
UMES,-2.6,1.0,-3.6,2023
SAC,-2.6,1.6,-4.2,2023
PAC,-2.7,-1.2,-1.5,2023
FAIR,-2.9,-3.2,0.3,2023
LUC,-3.0,1.3,-4.3,2023
UTA,-3.1,0.9,-4.0,2023
WIN,-3.1,-1.6,-1.5,2023
NIA,-3.2,-0.7,-2.6,2023
SIUE,-3.3,-1.5,-1.8,2023
JXST,-3.3,-2.8,-0.5,2023
URI,-3.3,-1.4,-1.9,2023
FIU,-3.4,-0.9,-2.5,2023
UPST,-3.4,1.6,-5.1,2023
CAN,-3.4,-3.2,-0.2,2023
NDSU,-3.4,-0.2,-3.2,2023
CCU,-3.5,-0.3,-3.2,2023
NICH,-3.5,-5.9,2.4,2023
UNA,-3.5,-3.3,-0.3,2023
DART,-3.7,-2.1,-1.5,2023
LAF,-3.7,-0.2,-3.5,2023
USD,-3.7,-3.6,-0.1,2023
RGV,-3.7,-1.6,-2.2,2023
SEMO,-3.8,-3.1,-0.7,2023
OAK,-3.8,1.7,-5.5,2023
FDU,-3.9,-1.8,-2.0,2023
UTM,-3.9,-2.6,-1.2,2023
ETSU,-3.9,-1.7,-2.3,2023
AMER,-4.0,-4.7,0.6,2023
LEH,-4.0,-2.2,-1.8,2023
SOU,-4.1,-3.3,-0.7,2023
UNCO,-4.1,-1.8,-2.3,2023
MORG,-4.1,-1.3,-2.8,2023
UNH,-4.1,-0.4,-3.7,2023
BUCK,-4.1,-3.5,-0.6,2023
ILST,-4.1,-1.0,-3.1,2023
ALCN,-4.2,-3.4,-0.8,2023
M-OH,-4.2,-5.2,1.0,2023
MSM,-4.2,2.5,-6.7,2023
MRST,-4.4,-1.2,-3.2,2023
ULM,-4.4,-2.5,-1.9,2023
WAG,-4.4,0.2,-4.6,2023
MRMK,-4.6,1.3,-5.9,2023
SELA,-4.6,-1.4,-3.2,2023
GAST,-4.6,-2.7,-1.9,2023
NIU,-4.7,-2.2,-2.5,2023
BGSU,-4.8,-4.6,-0.2,2023
IDST,-4.9,-4.6,-0.2,2023
TNTC,-4.9,0.4,-5.3,2023
MAN,-5.0,-5.5,0.5,2023
WIU,-5.0,-3.9,-1.1,2023
VAL,-5.0,-3.0,-2.0,2023
USI,-5.2,-2.5,-2.7,2023
CHSO,-5.3,-2.8,-2.4,2023
SPU,-5.4,-2.6,-2.8,2023
IDHO,-5.4,-1.1,-4.3,2023
CHST,-5.5,-5.4,-0.2,2023
SHU,-5.6,-4.4,-1.2,2023
UND,-5.6,-4.1,-1.5,2023
LOU,-5.6,-5.8,0.2,2023
HPU,-5.7,-9.1,3.4,2023
BING,-5.7,-0.9,-4.8,2023
TNST,-5.7,-4.8,-0.9,2023
CAL,-5.8,-3.7,-2.0,2023
ARST,-5.9,-0.6,-5.2,2023
TXSO,-5.9,-2.5,-3.4,2023
NCAT,-5.9,-2.7,-3.2,2023
UCSD,-5.9,-4.4,-1.5,2023
UIC,-6.0,-2.2,-3.8,2023
W&M,-6.1,-4.0,-2.1,2023
JKST,-6.2,-6.1,-0.0,2023
SFPA,-6.4,-2.3,-4.1,2023
CSUB,-6.5,-0.1,-6.3,2023
ETAM,-6.5,-5.4,-1.1,2023
STO,-6.5,-0.5,-6.0,2023
L-MD,-6.6,-1.4,-5.2,2023
SDAK,-6.6,-4.0,-2.6,2023
WMU,-6.7,-1.5,-5.2,2023
TLSA,-6.7,-3.0,-3.7,2023
CIT,-6.7,-3.1,-3.6,2023
STBK,-6.7,-4.2,-2.6,2023
NJIT,-6.9,-2.1,-4.8,2023
UTSA,-6.9,-6.1,-0.8,2023
CSUN,-7.1,-3.4,-3.6,2023
AAMU,-7.1,-5.4,-1.6,2023
APSU,-7.2,-4.1,-3.1,2023
DEN,-7.2,-3.3,-3.9,2023
CCSU,-7.4,-5.7,-1.7,2023
OMA,-7.4,-3.0,-4.4,2023
COLU,-7.5,-4.4,-3.1,2023
EMU,-7.6,-4.7,-2.9,2023
CARK,-7.7,-1.3,-6.4,2023
COPP,-7.8,-7.2,-0.5,2023
CMU,-7.9,-2.6,-5.2,2023
UAPB,-7.9,-5.8,-2.1,2023
ELON,-8.0,-3.9,-4.1,2023
EIU,-8.2,-1.7,-6.5,2023
MCN,-8.2,-1.5,-6.7,2023
UALB,-8.4,-3.9,-4.5,2023
PRES,-8.5,-7.2,-1.4,2023
SFBK,-8.6,-4.0,-4.5,2023
LIN,-8.6,-5.1,-3.5,2023
SCST,-8.6,-4.8,-3.8,2023
VMI,-8.7,-3.8,-4.9,2023
UIW,-8.7,-5.8,-3.0,2023
HAMP,-8.8,-5.9,-2.8,2023
BCU,-8.8,-8.3,-0.5,2023
UNO,-8.9,-3.0,-5.9,2023
ALST,-9.1,-4.9,-4.2,2023
EVAN,-9.1,-3.8,-5.4,2023
MONM,-9.2,-4.5,-4.7,2023
HCU,-9.2,-3.4,-5.8,2023
DSU,-9.4,-5.8,-3.5,2023
LAM,-9.4,-3.2,-6.2,2023
MVSU,-9.7,-4.5,-5.2,2023
FAMU,-9.8,-3.8,-6.1,2023
IUIN,-9.9,-8.2,-1.7,2023
LIU,-10.0,-8.3,-1.7,2023
