team,bpi,bpi_off,bpi_def,season
UGA,5.5,7.7,-2.3,2010
IUIN,5.5,1.7,3.7,2010
W&M,5.4,3.3,2.1,2010
ARIZ,5.3,9.9,-4.6,2010
MORE,5.2,-0.1,5.3,2010
AKR,5.1,8.2,-3.1,2010
OHIO,4.9,2.4,2.5,2010
AUB,4.9,-1.2,6.0,2010
ARK,4.7,0.9,3.8,2010
COLO,4.7,0.3,4.4,2010
IONA,4.6,1.8,2.8,2010
WEB,4.5,4.1,0.4,2010
HARV,4.4,0.6,3.9,2010
UCLA,4.4,5.2,-0.9,2010
NEB,4.3,0.1,4.2,2010
OAK,4.3,2.1,2.2,2010
CREI,4.2,5.9,-1.7,2010
PRIN,4.2,6.4,-2.3,2010
SLU,4.2,6.2,-2.1,2010
WSU,4.1,4.6,-0.5,2010
PAC,4.1,6.0,-1.9,2010
BRAD,4.1,-2.0,6.1,2010
WKU,3.8,5.4,-1.5,2010
NIA,3.8,4.4,-0.6,2010
ORU,3.7,1.5,2.2,2010
FAIR,3.6,-0.7,4.4,2010
SIU,3.6,6.4,-2.8,2010
HOF,3.5,1.4,2.2,2010
APP,3.5,2.8,0.8,2010
EKU,3.4,-8.3,11.7,2010
STAN,3.4,-4.5,7.9,2010
UVM,3.3,3.6,-0.3,2010
MORG,3.3,4.3,-1.0,2010
UTAH,3.3,-3.9,7.1,2010
ORE,3.1,1.6,1.5,2010
USM,3.0,1.9,1.1,2010
INST,2.8,4.2,-1.4,2010
WCU,2.6,-0.4,3.1,2010
M-OH,2.6,4.3,-1.7,2010
LBSU,2.5,2.1,0.4,2010
JAX,2.4,2.4,0.0,2010
DUQ,2.3,1.9,0.4,2010
BEL,2.3,4.0,-1.7,2010
NMSU,2.3,1.9,0.4,2010
ORST,2.3,2.1,0.2,2010
WMU,2.2,1.0,1.2,2010
COFC,2.2,5.5,-3.3,2010
UNCO,2.2,-0.8,3.0,2010
SBU,2.1,2.5,-0.4,2010
UCSB,2.1,-4.4,6.5,2010
DREX,1.9,0.1,1.8,2010
DETM,1.9,2.8,-0.9,2010
LIP,1.9,-4.2,6.1,2010
DAV,1.8,3.0,-1.3,2010
MILW,1.7,1.4,0.3,2010
GMU,1.7,3.7,-2.1,2010
MSM,1.5,2.9,-1.4,2010
CAM,1.4,7.9,-6.5,2010
STBK,1.3,-6.5,7.8,2010
CLE,1.3,1.2,0.1,2010
BUF,1.3,5.9,-4.6,2010
CSU,1.3,2.1,-0.8,2010
MTSU,1.2,1.4,-0.2,2010
QUIN,1.2,-1.2,2.3,2010
SFA,1.0,-4.0,5.0,2010
AMCC,1.0,-0.3,1.3,2010
UCF,0.8,7.3,-6.5,2010
DRKE,0.8,1.0,-0.3,2010
LSU,0.7,0.2,0.4,2010
SPU,0.6,1.1,-0.5,2010
FRES,0.5,-0.8,1.3,2010
ETSU,0.4,-3.2,3.7,2010
RMU,0.4,-3.2,3.6,2010
SMU,0.4,-1.4,1.9,2010
UTSA,0.4,0.3,0.1,2010
LAS,0.3,3.6,-3.3,2010
IDHO,0.2,-1.1,1.2,2010
RUTG,0.1,-2.0,2.1,2010
TROY,0.1,2.3,-2.2,2010
BOIS,0.0,-5.9,5.9,2010
LEH,0.0,-2.1,2.1,2010
JOES,-0.0,-1.1,1.1,2010
IOWA,-0.0,0.6,-0.6,2010
SELA,-0.0,-4.7,4.6,2010
DEN,-0.1,-6.3,6.2,2010
LMU,-0.1,-2.2,2.1,2010
DEP,-0.1,-1.1,1.0,2010
APSU,-0.2,-0.9,0.7,2010
UNT,-0.2,-2.9,2.8,2010
MASS,-0.2,-0.6,0.4,2010
CIT,-0.2,2.8,-3.1,2010
ARST,-0.3,-0.1,-0.2,2010
RAD,-0.3,0.4,-0.7,2010
EIU,-0.4,3.0,-3.4,2010
RID,-0.5,2.5,-3.0,2010
CSUF,-0.6,4.3,-4.8,2010
L-MD,-0.6,2.5,-3.1,2010
CMU,-0.6,0.5,-1.1,2010
SEA,-0.7,-4.0,3.3,2010
MER,-0.8,-0.3,-0.5,2010
MTST,-0.8,-4.2,3.4,2010
VAL,-0.8,5.7,-6.5,2010
PRST,-0.8,-4.4,3.6,2010
SDST,-0.8,2.1,-3.0,2010
SJSU,-0.9,2.1,-3.1,2010
GAST,-0.9,2.3,-3.2,2010
EMU,-1.0,-7.6,6.6,2010
CAN,-1.0,-1.5,0.5,2010
TCU,-1.0,-0.4,-0.7,2010
UNCW,-1.1,-2.3,1.3,2010
MAN,-1.2,1.8,-3.0,2010
USD,-1.3,3.8,-5.0,2010
JMU,-1.4,1.4,-2.8,2010
PFW,-1.5,-2.2,0.7,2010
WIN,-1.6,-3.5,1.9,2010
YSU,-1.6,6.7,-8.4,2010
BGSU,-1.8,-5.0,3.3,2010
SDAK,-1.9,5.3,-7.2,2010
TULN,-1.9,-2.7,0.8,2010
LUC,-1.9,4.1,-6.1,2010
UCR,-2.0,6.6,-8.6,2010
FAU,-2.0,3.5,-5.5,2010
UAPB,-2.0,3.3,-5.3,2010
BALL,-2.1,-5.2,3.1,2010
NDSU,-2.1,-2.6,0.5,2010
TNTC,-2.2,-1.1,-1.0,2010
NAU,-2.2,-0.9,-1.3,2010
CSUN,-2.4,-1.0,-1.4,2010
HAMP,-2.4,-2.9,0.5,2010
WYO,-2.5,-5.0,2.5,2010
EVAN,-2.5,-1.0,-1.5,2010
HAW,-2.7,-2.1,-0.6,2010
LAF,-2.8,-8.6,5.8,2010
UNH,-3.0,-1.5,-1.4,2010
BUCK,-3.0,-4.8,1.8,2010
UCD,-3.0,4.4,-7.5,2010
USA,-3.1,-4.5,1.4,2010
TXST,-3.2,-3.9,0.8,2010
LIB,-3.2,-6.4,3.3,2010
UTC,-3.2,-2.5,-0.7,2010
NIU,-3.2,2.6,-5.8,2010
JXST,-3.3,-4.9,1.6,2010
FUR,-3.4,-7.5,4.1,2010
CHSO,-3.5,0.4,-3.9,2010
ARMY,-3.6,3.9,-7.5,2010
SAM,-3.7,-0.5,-3.2,2010
SHU,-3.8,1.8,-5.5,2010
YALE,-3.8,-5.1,1.4,2010
TXSO,-3.8,1.3,-5.1,2010
WIU,-3.8,-3.2,-0.6,2010
ELON,-3.9,-5.5,1.6,2010
TNST,-4.1,1.4,-5.5,2010
BCU,-4.2,-0.6,-3.6,2010
UTA,-4.3,-6.9,2.6,2010
RICE,-4.4,-3.2,-1.2,2010
NORF,-4.5,-1.4,-3.1,2010
SCU,-4.6,-3.7,-0.9,2010
UCI,-4.7,4.1,-8.7,2010
LIU,-4.9,-3.9,-1.0,2010
TOW,-5.0,-1.1,-4.0,2010
UIC,-5.1,-0.3,-4.8,2010
UNCG,-5.1,-1.7,-3.4,2010
HPU,-5.2,-1.9,-3.3,2010
ECU,-5.2,-3.8,-1.5,2010
COLG,-5.3,-10.8,5.5,2010
UNCA,-5.4,-11.1,5.7,2010
DSU,-5.5,1.6,-7.1,2010
SCST,-5.6,-2.6,-3.0,2010
MCN,-5.6,-3.8,-1.8,2010
NAVY,-5.7,-11.0,5.4,2010
COLU,-5.7,-2.1,-3.6,2010
NCAT,-5.7,-1.1,-4.6,2010
DEL,-5.8,-9.5,3.7,2010
UNF,-5.8,-0.3,-5.5,2010
AMER,-5.9,0.1,-6.0,2010
UALB,-6.0,-5.0,-1.0,2010
MONM,-6.0,1.3,-7.3,2010
KENN,-6.1,-5.6,-0.5,2010
JKST,-6.1,-3.3,-2.8,2010
ULM,-6.2,0.1,-6.3,2010
LAM,-6.3,1.2,-7.5,2010
BRWN,-6.3,-7.6,1.3,2010
GASO,-6.3,-4.1,-2.2,2010
UPST,-6.4,-3.3,-3.1,2010
NICH,-6.5,-1.3,-5.2,2010
BING,-6.5,-0.4,-6.1,2010
CCSU,-6.5,-2.4,-4.1,2010
IDST,-6.6,-2.0,-4.6,2010
FGCU,-6.7,1.4,-8.1,2010
CSUB,-6.8,-12.0,5.2,2010
SFBK,-7.0,-4.1,-2.9,2010
PEPP,-7.0,-2.5,-4.5,2010
SEMO,-7.0,-3.4,-3.6,2010
LONG,-7.1,-0.2,-6.9,2010
EWU,-7.1,-8.5,1.4,2010
UVU,-7.1,-2.8,-4.3,2010
PENN,-7.1,-11.6,4.5,2010
ALST,-7.2,-3.4,-3.7,2010
FDU,-7.2,-9.2,2.0,2010
FIU,-7.3,-7.0,-0.3,2010
CARK,-7.3,-5.8,-1.6,2010
UNO,-7.3,-5.7,-1.6,2010
GWEB,-7.4,-4.3,-3.1,2010
NWST,-7.5,-6.6,-0.9,2010
FOR,-7.5,-3.0,-4.5,2010
SUU,-7.6,-3.5,-4.1,2010
SFPA,-7.6,-1.8,-5.8,2010
VMI,-7.6,0.9,-8.5,2010
COPP,-7.9,-7.9,0.0,2010
SAC,-7.9,-5.1,-2.8,2010
UTM,-8.0,-7.6,-0.5,2010
UMES,-8.1,-7.5,-0.6,2010
FAMU,-8.1,-2.8,-5.3,2010
RGV,-8.3,-4.5,-3.8,2010
MVSU,-8.5,-3.4,-5.1,2010
WAG,-8.6,-8.6,0.1,2010
UMBC,-8.6,-3.6,-5.0,2010
TOL,-8.7,-5.2,-3.5,2010
PRES,-8.8,2.0,-10.8,2010
HCU,-8.8,-11.8,3.0,2010
AAMU,-8.8,-2.7,-6.1,2010
NJIT,-9.1,-8.5,-0.6,2010
MRST,-9.3,-4.7,-4.6,2010
NCCU,-9.3,-6.2,-3.1,2010
DART,-9.4,-7.3,-2.1,2010
STET,-9.4,-4.8,-4.6,2010
SIUE,-9.5,-1.5,-8.1,2010
HOW,-9.6,-8.3,-1.3,2010
CHST,-9.8,-10.1,0.3,2010
GRAM,-9.9,-2.5,-7.4,2010
UND,-10.0,1.1,-11.1,2010
SOU,-10.0,-3.3,-6.7,2010
BRY,-10.5,-5.7,-4.9,2010
ALCN,-10.8,-1.0,-9.9,2010
